Model,Accuracy,Precision,Recall,F1-score,ROC AUC Score,Computational Time
Random Forest Classifier,0.8839421088904204,0.8433242506811989,0.7888700084961767,0.815188762071993,0.8592381056559644,3.8566577434539795
Random Forest Classifier (CV),0.8836888593354539,0.8528449751096362,0.7809024134312696,0.8160140875741945,0.9406546426861373,16.370657205581665
